terms,TF,term_no_docs,IDF,Stemmed-words\afan_oromo__stemmed__.txt,weight___Stemmed-words\afan_oromo__stemmed__.txt,Stemmed-words\world_cup__stemmed__.txt,weight___Stemmed-words\world_cup__stemmed__.txt,Stemmed-words\Eclipse_Foundation__stemmed__.txt,weight___Stemmed-words\Eclipse_Foundation__stemmed__.txt,Stemmed-words\computerANDphone__stemmed__.txt,weight___Stemmed-words\computerANDphone__stemmed__.txt,Stemmed-words\computerANDphone__stemmed__.txt,weight___Stemmed-words\computerANDphone__stemmed__.txt,Stemmed-words\About_Ethiopia__sample_1__stemmed__.txt,weight___Stemmed-words\About_Ethiopia__sample_1__stemmed__.txt
studia,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
oromo:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
relev,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
[16],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
devic,25,4,0.22314355131420976,12,2.6777226157705174,0,0.0,1,0.22314355131420976,6,1.3388613078852587,6,1.3388613078852587,0,0
system,14,2,0.9162907318741551,4,3.6651629274966204,0,0.0,10,9.162907318741551,0,0.0,0,0.0,0,0
automatic,5,2,0.9162907318741551,1,0.9162907318741551,0,0.0,4,3.6651629274966204,0,0.0,0,0.0,0,0
script,8,2,0.9162907318741551,7,6.414035123119086,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
keypad,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
sutherland,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
2007-2013,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
comp,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
field,10,4,0.22314355131420976,1,0.22314355131420976,0,0.0,5,1.1157177565710488,2,0.44628710262841953,2,0.44628710262841953,0,0
portab,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
evid,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
realiti,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
tool,22,4,0.22314355131420976,17,3.793440372341566,0,0.0,1,0.22314355131420976,2,0.44628710262841953,2,0.44628710262841953,0,0
’v’,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
increas,5,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,2,1.0216512475319814,2,1.0216512475319814,0,0
‘z’,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
int,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
scarc,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
verb,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
instance;,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
vowels),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
nativ,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
reason,18,3,0.5108256237659907,2,1.0216512475319814,0,0.0,15,7.662384356489861,0,0.0,0,0.0,1,0.5108256237659907
offic,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
enab,10,4,0.22314355131420976,2,0.44628710262841953,0,0.0,2,0.44628710262841953,3,0.6694306539426294,3,0.6694306539426294,0,0
particip,13,3,0.5108256237659907,1,0.5108256237659907,1,0.5108256237659907,11,5.619081861425898,0,0.0,0,0.0,0,0
‘dh’,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
heidelberg,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
white,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
life,5,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,2,1.0216512475319814,2,1.0216512475319814,0,0
‘sh’,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
for,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
(an,6,2,0.9162907318741551,1,0.9162907318741551,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
form,98,4,0.22314355131420976,1,0.22314355131420976,0,0.0,95,21.198637374849927,1,0.22314355131420976,1,0.22314355131420976,0,0
corpora),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
biggest,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
great,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
mekonnen,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
detail,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907
disambigu,5,1,1.6094379124341003,5,8.047189562170502,0,0.0,0,0.0,0,0.0,0,0.0,0,0
reli,4,3,0.5108256237659907,2,1.0216512475319814,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
textual,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
implemen,4,2,0.9162907318741551,3,2.7488721956224653,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
indispens,5,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,2,1.0216512475319814,2,1.0216512475319814,0,0
wai,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(flairs-01),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
africa,13,2,0.9162907318741551,3,2.7488721956224653,0,0.0,0,0.0,0,0.0,0,0.0,10,9.162907318741551
(2008),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
stemmer,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
figur,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
introduc,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
implement,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
(‘),2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
normal,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
tamirat2,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
35.tilahun,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
sigcaph,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
guya,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
abera,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
call,10,5,0.0,2,0.0,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0
(2),6,2,0.9162907318741551,1,0.9162907318741551,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
hudhaa),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
langaug,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
15.keat,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
e-mail:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
improv,13,4,0.22314355131420976,6,1.3388613078852587,0,0.0,5,1.1157177565710488,1,0.22314355131420976,1,0.22314355131420976,0,0
frequenc,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
[25-37],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
alphabet,5,1,1.6094379124341003,5,8.047189562170502,0,0.0,0,0.0,0,0.0,0,0.0,0,0
mk,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(2014),2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
broaden,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
ad,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
[3],3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(.),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(1988),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
conduc,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
komishinii,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
method),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
retriev,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
annot,17,2,0.9162907318741551,9,8.246616586867397,0,0.0,8,7.330325854993241,0,0.0,0,0.0,0,0
exis,4,2,0.9162907318741551,2,1.8325814637483102,0,0.0,0,0.0,0,0.0,0,0.0,2,1.8325814637483102
secretari,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
lear,25,3,0.5108256237659907,23,11.748989346617787,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
undertaken,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
rival,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
close,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
new,5,3,0.5108256237659907,3,1.5324768712979722,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
(spell,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
14th,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
tullu,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
unigram,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
collec,5,1,1.6094379124341003,5,8.047189562170502,0,0.0,0,0.0,0,0.0,0,0.0,0,0
mine,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
classifi,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
kenya,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
area,4,2,0.9162907318741551,3,2.7488721956224653,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
stemmer:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
educ,9,4,0.22314355131420976,1,0.22314355131420976,0,0.0,0,0.0,3,0.6694306539426294,3,0.6694306539426294,2,0.44628710262841953
(eds):,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
develop,53,4,0.22314355131420976,18,4.016583923655776,0,0.0,27,6.024875885483664,4,0.8925742052568391,4,0.8925742052568391,0,0
lack,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
gui,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
help,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
‘ts’,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
e.g,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
adopt,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
phylum,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
combin,25,4,0.22314355131420976,2,0.44628710262841953,0,0.0,21,4.686014577598405,1,0.22314355131420976,1,0.22314355131420976,0,0
processor,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
hausa,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
intellig,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
13.glinert,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
lis,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
netbean,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(unsupervis,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
preced,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
blank,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
solut,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
consid,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
florida,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
maker,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
85%,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
noun,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
chapter,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
deficiencies),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
hirst,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
emploi,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
ieee,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(name,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
vowel,17,1,1.6094379124341003,17,27.360444511379704,0,0.0,0,0.0,0,0.0,0,0.0,0,0
debela,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
goal,4,3,0.5108256237659907,2,1.0216512475319814,1,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,0,0
ja,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
time,20,4,0.22314355131420976,8,1.7851484105136781,4,0.8925742052568391,7,1.5620048591994684,0,0.0,0,0.0,1,0.22314355131420976
interac,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(1),6,2,0.9162907318741551,1,0.9162907318741551,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
dictionari,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
foreign,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
symposium,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
term,105,3,0.5108256237659907,1,0.5108256237659907,0,0.0,96,49.03925988153511,0,0.0,0,0.0,8,4.086604990127926
eng,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
oromo,76,2,0.9162907318741551,72,65.97293269493917,0,0.0,0,0.0,0,0.0,0,0.0,4,3.6651629274966204
haqu,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
research,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
role,10,4,0.22314355131420976,3,0.6694306539426294,0,0.0,0,0.0,3,0.6694306539426294,3,0.6694306539426294,1,0.22314355131420976
tesema1,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
prepar,10,4,0.22314355131420976,2,0.44628710262841953,0,0.0,6,1.3388613078852587,1,0.22314355131420976,1,0.22314355131420976,0,0
miscommun,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
”deeme”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
arran,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
plenti,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
morphologic,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
pad),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
qualiti,5,4,0.22314355131420976,1,0.22314355131420976,0,0.0,2,0.44628710262841953,1,0.22314355131420976,1,0.22314355131420976,0,0
roughli,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
creation,4,4,0.22314355131420976,1,0.22314355131420976,0,0.0,1,0.22314355131420976,1,0.22314355131420976,1,0.22314355131420976,0,0
period,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
branch,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
chang,9,2,0.9162907318741551,2,1.8325814637483102,0,0.0,7,6.414035123119086,0,0.0,0,0.0,0,0
differ,7,2,0.9162907318741551,2,1.8325814637483102,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
survei,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
work,318,2,0.9162907318741551,18,16.493233173734794,0,0.0,300,274.8872195622465,0,0.0,0,0.0,0,0
oromiyaa”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
universitati,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
ethiopian,14,2,0.9162907318741551,4,3.6651629274966204,0,0.0,0,0.0,0,0.0,0,0.0,10,9.162907318741551
‘an,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
societi,7,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,3,1.5324768712979722,3,1.5324768712979722,0,0
tanzania,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
compon,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
rich,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
spoken,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
workineh,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
segment,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
produc,7,2,0.9162907318741551,5,4.5814536593707755,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
contribut,31,2,0.9162907318741551,1,0.9162907318741551,0,0.0,30,27.48872195622465,0,0.0,0,0.0,0,0
glitch,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
hardwar,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
english,12,1,1.6094379124341003,12,19.313254949209202,0,0.0,0,0.0,0,0.0,0,0.0,0,0
distributions’,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
historic,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
intend,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
literatur,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
debel,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
issu,6,2,0.9162907318741551,1,0.9162907318741551,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
type,12,3,0.5108256237659907,6,3.0649537425959443,1,0.5108256237659907,5,2.5541281188299534,0,0.0,0,0.0,0,0
tune,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
obtain,6,2,0.9162907318741551,1,0.9162907318741551,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
‘ch’),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
politic,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
“h”,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
materi,17,5,0.0,1,0.0,0,0.0,10,0.0,1,0.0,1,0.0,4,0.0
smallest,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(highest,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
regard,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(2017),2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
mean,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
inter,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
method,23,2,0.9162907318741551,22,20.15839610123141,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
qwerti,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
*,21,2,0.9162907318741551,1,0.9162907318741551,0,0.0,20,18.325814637483102,0,0.0,0,0.0,0,0
hurt,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
eventu,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
brought,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
cushit,5,1,1.6094379124341003,5,8.047189562170502,0,0.0,0,0.0,0,0.0,0,0.0,0,0
fin,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
disab,11,1,1.6094379124341003,11,17.703817036775103,0,0.0,0,0.0,0,0.0,0,0.0,0,0
fulli,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
[13],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
entri,17,1,1.6094379124341003,17,27.360444511379704,0,0.0,0,0.0,0,0.0,0,0.0,0,0
non-,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(tagged),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
space,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(?),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
optim,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
tongue),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
immers,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
“dagaagaa”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
level,2,2,0.9162907318741551,1,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0
[18],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
repeatedli,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
human-comput,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(“get,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
purest,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
23.ide,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
assis,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
“polisii”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(long,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
production;,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
reliab,4,3,0.5108256237659907,2,1.0216512475319814,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
formula,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
